0.000000000000000000e+00 2.500000000000000139e-02 5.000000000000000278e-02 7.500000000000001110e-02 1.000000000000000056e-01 1.250000000000000000e-01 1.500000000000000222e-01 1.750000000000000167e-01 2.000000000000000111e-01 2.250000000000000056e-01 2.500000000000000000e-01 2.750000000000000222e-01 3.000000000000000444e-01 3.250000000000000111e-01 3.500000000000000333e-01 3.750000000000000000e-01 4.000000000000000222e-01 4.250000000000000444e-01 4.500000000000000111e-01 4.750000000000000333e-01 5.000000000000000000e-01 5.250000000000000222e-01 5.500000000000000444e-01 5.750000000000000666e-01 6.000000000000000888e-01 6.250000000000000000e-01 6.500000000000000222e-01 6.750000000000000444e-01 7.000000000000000666e-01 7.250000000000000888e-01 7.500000000000000000e-01 7.750000000000000222e-01 8.000000000000000444e-01 8.250000000000000666e-01 8.500000000000000888e-01 8.750000000000000000e-01 9.000000000000000222e-01 9.250000000000000444e-01 9.500000000000000666e-01 9.750000000000000888e-01 1.000000000000000000e+00
3.888461538461538414e-01 2.844019182776902355e-01 1.620619874321013731e-01 9.984778316570637469e-02 6.972413793103446333e-02 5.416195049726769961e-02 4.570551411507926126e-02 4.108398315761954689e-02 3.874740124740123914e-02 3.791076894699627053e-02 3.816037441497659166e-02 3.927935152120922563e-02 4.116560295599595853e-02 4.379199642784915858e-02 4.718775181305399219e-02 5.143178235824671235e-02 5.665404775771693685e-02 6.304367007865543937e-02 7.086426372569865073e-02 8.047839235428629057e-02 9.238473767885531374e-02 1.072737960219669190e-01 1.261109662202768988e-01 1.502596132139363549e-01 1.816592920353982954e-01 2.230681957471426780e-01 2.783378375927302861e-01 3.525317763976480445e-01 4.512205044751831373e-01 5.771380340461853553e-01 7.210636411983687433e-01 8.480551288970068491e-01 9.009351620947629868e-01 8.479382987758479207e-01 7.208286148322051723e-01 5.767820391671284463e-01 4.507392804337112535e-01 3.519194451182168226e-01 2.775867203253554183e-01 2.221685647178570644e-01 1.805990415335463894e-01
