-1.000000000000000056e-01 8.535675712990175024e-01
-9.889889889889889873e-02 8.615560409819187360e-01
-9.779779779779780580e-02 8.696653798157525372e-01
-9.669669669669669898e-02 8.778981434975211551e-01
-9.559559559559560604e-02 8.862569573947994828e-01
-9.449449449449449923e-02 8.947445188747111811e-01
-9.339339339339339241e-02 9.033635997252040806e-01
-9.229229229229229947e-02 9.121170486728658044e-01
-9.119119119119119266e-02 9.210077940017317166e-01
-9.009009009009009972e-02 9.300388462777744447e-01
-8.898898898898899290e-02 9.392133011840104739e-01
-8.788788788788789996e-02 9.485343424714248739e-01
-8.678678678678679315e-02 9.580052450311898893e-01
-8.568568568568568633e-02 9.676293780939466682e-01
-8.458458458458459339e-02 9.774102085622371483e-01
-8.348348348348348658e-02 9.873513044824955287e-01
-8.238238238238237976e-02 9.974563386633694684e-01
-8.128128128128128682e-02 1.007729092447509078e+00
-8.018018018018018001e-02 1.018173459644357903e+00
-7.907907907907908707e-02 1.028793450631894757e+00
-7.797797797797798025e-02 1.039593196635752337e+00
-7.687687687687688731e-02 1.050576954194553769e+00
-7.577577577577578050e-02 1.061749109820886661e+00
-7.467467467467467368e-02 1.073114184867813625e+00
-7.357357357357358074e-02 1.084676840611417337e+00
-7.247247247247247393e-02 1.096441883560491659e+00
-7.137137137137136711e-02 1.108414271005116136e+00
-7.027027027027027417e-02 1.120599116816565433e+00
-6.916916916916918123e-02 1.133001697511740069e+00
-6.806806806806807442e-02 1.145627458596071957e+00
-6.696696696696696760e-02 1.158482021199713996e+00
-6.586586586586587466e-02 1.171571189022726944e+00
-6.476476476476476785e-02 1.184900955605905581e+00
-6.366366366366366103e-02 1.198477511944926022e+00
-6.256256256256256809e-02 1.212307254466593154e+00
-6.146146146146146128e-02 1.226396793387122708e+00
-6.036036036036036140e-02 1.240752961473631455e+00
-5.925925925925926152e-02 1.255382823231387945e+00
-5.815815815815816164e-02 1.270293684540750423e+00
-5.705705705705706177e-02 1.285493102769302176e+00
-5.595595595595595495e-02 1.300988897386307963e+00
-5.485485485485485507e-02 1.316789161108388173e+00
-5.375375375375375520e-02 1.332902271607205424e+00
-5.265265265265265532e-02 1.349336903811973798e+00
-5.155155155155155544e-02 1.366102042841802033e+00
-5.045045045045045556e-02 1.383206997605199939e+00
-4.934934934934934875e-02 1.400661415106622343e+00
-4.824824824824824887e-02 1.418475295502628963e+00
-4.714714714714714899e-02 1.436659007953136724e+00
-4.604604604604604912e-02 1.455223307316420467e+00
-4.494494494494494924e-02 1.474179351739870469e+00
-4.384384384384384242e-02 1.493538721202187558e+00
-4.274274274274274255e-02 1.513313437066630129e+00
-4.164164164164164267e-02 1.533515982709170000e+00
-4.054054054054054279e-02 1.554159325290031424e+00
-3.943943943943944291e-02 1.575256938742029433e+00
-3.833833833833834304e-02 1.596822828054498489e+00
-3.723723723723723622e-02 1.618871554937418855e+00
-3.613613613613614328e-02 1.641418264956644446e+00
-3.503503503503503647e-02 1.664478716237931533e+00
-3.393393393393392965e-02 1.688069309844886678e+00
-3.283283283283283671e-02 1.712207121943951416e+00
-3.173173173173172990e-02 1.736909937878277743e+00
-3.063063063063063696e-02 1.762196288281772549e+00
-2.952952952952953014e-02 1.788085487374917903e+00
-2.842842842842842332e-02 1.814597673595155003e+00
-2.732732732732733039e-02 1.841753852726792928e+00
-2.622622622622622357e-02 1.869575943708723598e+00
-2.512512512512513063e-02 1.898086827312694957e+00
-2.402402402402402382e-02 1.927310397900698469e+00
-2.292292292292291700e-02 1.957271618487328224e+00
-2.182182182182182406e-02 1.987996579351822612e+00
-2.072072072072071725e-02 2.019512560465188233e+00
-1.961961961961962431e-02 2.051848098020393252e+00
-1.851851851851851749e-02 2.085033055378441080e+00
-1.741741741741741067e-02 2.119098698770317757e+00
-1.631631631631631774e-02 2.154077778124650067e+00
-1.521521521521521092e-02 2.190004613423734092e+00
-1.411411411411411798e-02 2.226915187026676346e+00
-1.301301301301301117e-02 2.264847242438086994e+00
-1.191191191191190435e-02 2.303840390044574971e+00
-1.081081081081081141e-02 2.343936220389563729e+00
-9.709709709709704595e-03 2.385178425610223307e+00
-8.608608608608611656e-03 2.427612929719322299e+00
-7.507507507507504840e-03 2.471288028479885934e+00
-6.406406406406411902e-03 2.516254539692865499e+00
-5.305305305305305086e-03 2.562565964798004359e+00
-4.204204204204198270e-03 2.610278662777001824e+00
-3.103103103103105331e-03 2.659452037446864647e+00
-2.002002002001998515e-03 2.710148739341125435e+00
-9.009009009009055768e-04 2.762434883499137683e+00
2.002002002002012393e-04 2.816380284620042751e+00
1.301301301301308055e-03 2.872058711190511815e+00
2.402402402402400994e-03 2.929548160365723408e+00
3.503503503503507810e-03 2.988931155573848919e+00
4.604604604604600748e-03 3.050295069028152728e+00
5.705705705705707564e-03 3.113732471570896276e+00
6.806806806806814381e-03 3.179341512542977810e+00
7.907907907907907319e-03 3.247226332677103144e+00
9.009009009009014135e-03 3.317497513354497940e+00
1.011011011011010707e-02 3.390272565951869321e+00
1.121121121121121389e-02 3.465676465442259602e+00
1.231231231231232071e-02 3.543842232908407830e+00
1.341341341341341364e-02 3.624911572188623143e+00
1.451451451451452046e-02 3.709035566512957960e+00
1.561561561561561340e-02 3.796375441713245813e+00
1.671671671671672021e-02 3.887103403418047609e+00
1.781781781781782703e-02 3.981403556588363646e+00
1.891891891891891997e-02 4.079472916831018203e+00
2.002002002002002679e-02 4.181522524165491639e+00
2.112112112112111972e-02 4.287778671342756809e+00
2.222222222222222654e-02 4.398484260451452244e+00
2.332332332332331948e-02 4.513900303433601380e+00
2.442442442442442629e-02 4.634307584311656569e+00
2.552552552552553311e-02 4.760008503451286899e+00
2.662662662662662605e-02 4.891329127110198627e+00
2.772772772772771899e-02 5.028621468924183269e+00
2.882882882882883968e-02 5.172266033942471530e+00
2.992992992992993262e-02 5.322674660447831663e+00
3.103103103103102556e-02 5.480293700206287255e+00
3.213213213213214625e-02 5.645607584129078482e+00
3.323323323323323919e-02 5.819142827779719696e+00
3.433433433433433213e-02 6.001472539921557825e+00
3.543543543543545282e-02 6.193221507642390655e+00
3.653653653653654576e-02 6.395071943803434245e+00
3.763763763763763870e-02 6.607769997012072238e+00
3.873873873873873164e-02 6.832133141440202451e+00
3.983983983983985233e-02 7.069058584111310495e+00
4.094094094094094527e-02 7.319532851366257198e+00
4.204204204204203821e-02 7.584642744778913759e+00
4.314314314314315890e-02 7.865587890623925382e+00
4.424424424424425184e-02 8.163695146980968431e+00
4.534534534534534478e-02 8.480435179619785657e+00
4.644644644644643772e-02 8.817441572895337032e+00
4.754754754754755841e-02 9.176532905810640628e+00
4.864864864864865135e-02 9.559738296729163309e+00
4.974974974974974429e-02 9.969327002938118909e+00
5.085085085085086498e-02 1.040784275239907508e+01
5.195195195195195792e-02 1.087814358206118470e+01
5.305305305305305086e-02 1.138344805515198033e+01
5.415415415415417155e-02 1.192738882052907279e+01
5.525525525525526449e-02 1.251407454724955493e+01
5.635635635635635743e-02 1.314816129719430471e+01
5.745745745745745037e-02 1.383493435962666851e+01
5.855855855855857106e-02 1.458040142529054251e+01
5.965965965965966400e-02 1.539139767329026576e+01
6.076076076076075694e-02 1.627570281774009686e+01
6.186186186186187763e-02 1.724216933677544006e+01
6.296296296296297057e-02 1.830085989824002723e+01
6.406406406406406351e-02 1.946319031543518463e+01
6.516516516516518420e-02 2.074207213197625777e+01
6.626626626626627714e-02 2.215204609087168208e+01
6.736736736736737008e-02 2.370939428028391660e+01
6.846846846846846302e-02 2.543221473282195433e+01
6.956956956956958371e-02 2.734043785859426734e+01
7.067067067067067665e-02 2.945575962368745593e+01
7.177177177177176959e-02 3.180146231622153152e+01
7.287287287287289028e-02 3.440209071549230657e+01
7.397397397397398322e-02 3.728295030054642467e+01
7.507507507507507616e-02 4.046939572413316455e+01
7.617617617617619685e-02 4.398588309098404636e+01
7.727727727727728979e-02 4.785476947841232231e+01
7.837837837837838273e-02 5.209485822958887269e+01
7.947947947947947567e-02 5.671970899962909840e+01
8.058058058058059636e-02 6.173575687386196620e+01
8.168168168168168930e-02 6.714031384956084025e+01
8.278278278278278224e-02 7.291955644598944275e+01
8.388388388388390293e-02 7.904663220316986383e+01
8.498498498498499587e-02 8.548004168724409624e+01
8.608608608608608881e-02 9.216246732517426210e+01
8.718718718718718175e-02 9.902022204812560346e+01
8.828828828828830244e-02 1.059634761339002438e+02
8.938938938938939538e-02 1.128873879192780123e+02
9.049049049049048832e-02 1.196742131827057989e+02
9.159159159159160901e-02 1.261964012036946627e+02
9.269269269269270195e-02 1.323206073768091926e+02
9.379379379379379489e-02 1.379124695217752787e+02
9.489489489489491558e-02 1.428419159651047607e+02
9.599599599599600852e-02 1.469887069955125583e+02
9.709709709709710146e-02 1.502478658576218606e+02
9.819819819819819440e-02 1.525346378211076512e+02
9.929929929929931509e-02 1.537886300902239896e+02
1.004004004004004080e-01 1.539768319603153088e+02
1.015015015015015010e-01 1.530952904539812494e+02
1.026026026026026217e-01 1.511693148920493854e+02
1.037037037037037146e-01 1.482521948794624223e+02
1.048048048048048075e-01 1.444225287904745301e+02
1.059059059059059282e-01 1.397803625958912050e+02
1.070070070070070212e-01 1.344424216183028022e+02
1.081081081081081141e-01 1.285367728811166330e+02
1.092092092092092070e-01 1.221972788880331962e+02
1.103103103103103277e-01 1.155581944653477819e+02
1.114114114114114207e-01 1.087492198721687089e+02
1.125125125125125136e-01 1.018912618593681572e+02
1.136136136136136343e-01 9.509307784050919565e+01
1.147147147147147273e-01 8.844889573618848999e+01
1.158158158158158202e-01 8.203702192266153759e+01
1.169169169169169131e-01 7.591937927882639769e+01
1.180180180180180338e-01 7.014186179232736151e+01
1.191191191191191268e-01 6.473535442915965632e+01
1.202202202202202197e-01 5.971724755597254841e+01
1.213213213213213404e-01 5.509327270429696455e+01
1.224224224224224333e-01 5.085949798156290313e+01
1.235235235235235263e-01 4.700434319939397199e+01
1.246246246246246470e-01 4.351050277078874018e+01
1.257257257257257399e-01 4.035669482876536307e+01
1.268268268268268328e-01 3.751918465144327541e+01
1.279279279279279258e-01 3.497305697187935181e+01
1.290290290290290465e-01 3.269323361462125632e+01
1.301301301301301394e-01 3.065524946516606519e+01
1.312312312312312323e-01 2.883581105317656323e+01
1.323323323323323530e-01 2.721316852113636386e+01
1.334334334334334460e-01 2.576733426781002834e+01
1.345345345345345389e-01 2.448018104429579367e+01
1.356356356356356596e-01 2.333544968025725197e+01
1.367367367367367526e-01 2.231869277167085386e+01
1.378378378378378455e-01 2.141717625949278769e+01
1.389389389389389384e-01 2.061975638921965626e+01
1.400400400400400591e-01 1.991674541600668036e+01
1.411411411411411521e-01 1.929977581571153067e+01
1.422422422422422450e-01 1.876166977106574052e+01
1.433433433433433657e-01 1.829631833311484002e+01
1.444444444444444586e-01 1.789857286599256270e+01
