0.000000000000000000e+00 5.050000000000000322e-02 1.010000000000000064e-01 1.515000000000000235e-01 2.020000000000000129e-01 2.525000000000000022e-01 3.030000000000000471e-01 3.535000000000000364e-01 4.040000000000000258e-01 4.545000000000000151e-01 5.050000000000000044e-01 5.554999999999999938e-01 6.060000000000000941e-01 6.565000000000000835e-01 7.070000000000000728e-01 7.575000000000000622e-01 8.080000000000000515e-01 8.585000000000000409e-01 9.090000000000000302e-01 9.595000000000000195e-01 1.010000000000000009e+00
4.000000000000000222e-01 3.899279767651360196e-01 3.612082085674045984e-01 3.179652331569047252e-01 2.659809120796899906e-01 2.114317068117620713e-01 1.597123759338673343e-01 1.146451891351743940e-01 7.820272919295875869e-02 5.069169280174165571e-02 3.122485920980064972e-02 1.827734010771558254e-02 1.016656654748068073e-02 5.373836293873009151e-03 2.699251593807369762e-03 1.288401170683385177e-03 5.843965790572251771e-04 2.518912196071095878e-04 1.031732718798034434e-04 4.015782542325532865e-05 1.485326677776338656e-05
